0,1,2,3,4,5,6,7,8,9
-0.9632623848755485,0.6196541011036256,-0.5387306888080151,0.8258170731930735,-1.0677623423885265,-0.2503143009582482,-0.2020524093297108,0.8325436308795974,0.7831500371085856,0.7698972759075762
-0.024192727795339618,1.526584966559192,-0.5387306888080151,0.2384279655208658,1.2523747872580016,-0.2503143009582482,-0.2020524093297108,1.475480719840524,1.502797994885796,1.449154163304047
1.4000146623704997,-0.561465165536182,-0.5387306888080151,0.2384279655208658,1.2523747872580016,-0.3211454099305344,-0.6521611712491824,-0.45333054704225634,-0.42226029216824074,-0.47299830528596737
-0.26939961118915096,1.927321860597698,-0.5387306888080151,2.000595288537489,0.09230622243473757,-0.1086520830136758,-0.2020524093297108,1.7344414917831195,1.7007011832745285,1.6948428247027705
-0.5493511067668138,1.4844021356077703,0.43597985216164625,2.000595288537489,0.6723405048463695,-1.5252742624593798,1.148273876428704,1.475480719840524,1.4218375996358592,1.217917776105248
-0.334127536850178,1.6109506284620354,1.4106903931313075,1.4132061808652814,0.09230622243473757,0.6704901156814624,0.24805635258976075,1.5111994470050198,1.4758111964691505,1.5936769053032958
0.5849961391615235,-0.835653566720423,1.4106903931313075,-1.5237393574957574,-1.0677623423885265,1.237138987459742,-1.1022699331686538,-0.8998146365984555,-0.9530006610289329,-0.8054006118842405
-1.331233564652302,0.21891720706511938,1.4106903931313075,0.8258170731930735,0.09230622243473757,0.8829834425983161,2.048491400267647,0.3235517687855302,0.24341406877567853,0.3941381467095279
0.5184022991424748,-0.7512879048175797,-0.5387306888080151,-1.5237393574957574,-1.0677623423885265,0.4579967887646038,-0.2020524093297108,-0.7747990915227192,-0.7550974726402003,-0.7186869666846909
0.8677786772134262,-0.8778363976718447,-0.5387306888080151,-1.5237393574957574,0.09230622243473757,0.174672352875464,-1.1022699331686538,-0.9355333637629514,-0.9799874594455784,-0.9354710796835646
1.5028329776849343,-0.3294595953033627,0.43597985216164625,-1.5237393574957574,0.6723405048463695,-0.6044698458196742,0.6981651145092322,-0.11400263897954513,-0.0894231116962811,-0.1695005470875441
-0.8738915213137527,-1.00438489052611,-0.5387306888080151,-0.348961142151342,0.6723405048463695,0.4579967887646038,-0.2020524093297108,-1.2123534992877945,-1.1598994488898802,-1.1378029184825136
0.3928713021597076,-0.8989278131475557,-0.5387306888080151,0.2384279655208658,1.8324090696696336,-0.1086520830136758,-1.1022699331686538,-0.989111454509695,-0.9619962605011477,-0.9788279022833397
-1.2071180889066544,0.556379854676493,0.43597985216164625,1.4132061808652814,-1.0677623423885265,0.10384124390317781,0.6981651145092322,0.6896687222216136,0.7111852413308645,0.7120881791078765
1.4417081969911214,-0.47709950363333875,-0.5387306888080151,-1.5237393574957574,0.6723405048463695,-0.2503143009582482,-0.6521611712491824,-0.3193853201753963,-0.3502954963905197,-0.3573801116865679
